,astrocyte,endothelial cell,ependymal cell,fibroblast,microglial cell,mural cell,neuron,oligodendrocyte
759,-5.6129894,-4.6351748,-5.0919304,-4.527822,-4.39767,-4.5024757,-5.9269733,-4.5912905
760,-4.2602696,-4.8048487,-4.603621,-4.0590115,-3.8823254,-4.385687,-5.3755217,-4.456494
761,-3.7985537,-2.4964685,-3.784892,-4.253896,-3.8757007,-4.1136627,-5.2728133,-3.9102902
762,-4.520445,-4.4238353,-4.822092,-4.512662,-4.413965,-4.421897,-5.5188184,-4.496059
763,-3.9076512,-4.0430517,-5.3774943,-3.9790213,-3.8378632,-3.9419832,-5.2430024,-3.8562462
764,-4.216569,-3.9854195,-3.4764178,-3.9114127,-3.8878417,-4.166279,-5.1793385,-3.8949947
765,-4.0519557,-4.2496724,-4.3562894,-4.4142613,-4.0788503,-4.1479897,-4.866036,-4.473663
766,-3.9475398,-4.383921,-4.2601953,-3.8843665,-4.719869,-3.88362,-4.7715406,-3.9634635
767,-3.9605725,-4.2390532,-4.141552,-4.3008356,-4.1433115,-4.3677063,-4.755842,-4.569276
768,-4.020116,-4.3218174,-4.476472,-3.9578373,-4.0177526,-4.2317324,-5.4309745,-4.36045
769,-3.810286,-3.808044,-4.050035,-3.876338,-3.8072062,-3.6889956,-5.494638,-4.0119925
770,-3.9646773,-4.380281,-4.596714,-4.3353624,-4.1805725,-4.362575,-5.4610696,-4.5775666
771,-4.486077,-4.4917946,-4.286431,-4.658981,-4.1919127,-4.398665,-4.7083535,-4.206869
772,-3.8032537,-4.067996,-4.575421,-4.0240283,-3.814825,-3.8257265,-4.926159,-3.828488
773,-4.7854195,-4.970971,-5.23063,-4.892853,-4.5365148,-4.705017,-5.566191,-4.7307262
774,-4.335355,-4.5229993,-4.7610025,-4.627793,-4.1922565,-4.479944,-6.115173,-4.5743804
775,-3.9649806,-3.9953372,-4.747175,-4.3274174,-3.5237677,-4.060874,-4.9410157,-4.2109036
776,-5.3899536,-4.363909,-4.9920735,-4.7026005,-4.277113,-4.4008393,-5.595313,-4.8374705
777,-4.774754,-4.1428447,-4.8341103,-4.1588907,-4.2700033,-4.2924685,-4.748128,-4.402258
778,-3.9652894,-1.2946589,-4.1742644,-4.3494635,-4.043911,-2.5384204,-5.3519874,-4.203745
779,-4.1074395,-3.185991,-4.6500063,-4.6748667,-4.2215466,-4.1991158,-6.1445093,-4.433015
780,-5.362792,-4.664381,-5.273998,-5.106651,-4.2369323,-4.7476087,-6.276385,-5.6658363
781,-4.172715,-4.114819,-4.3787026,-2.0660865,-3.8656316,-3.7852244,-5.235314,-4.0578856
782,-4.4240303,-4.358995,-2.9955533,-2.8915725,-4.1022587,-2.9591682,-2.66005,-3.7439737
783,-3.7855341,-3.9092398,-3.6370203,-4.010133,-3.9570582,-3.623441,-4.0512633,-3.863968
784,-3.9560478,-4.058109,-4.6532264,-4.6854467,-3.8394368,-4.9754267,-4.525715,-3.8558536
785,-4.138358,-3.5073538,-4.8873696,-4.7440195,-3.9449146,-4.6895714,-3.9978783,-4.7579336
786,-3.9831333,-4.2920256,-4.402473,-4.0873227,-3.8617136,-4.167407,-4.8244033,-4.0236144
787,-3.8346646,-3.808044,-3.9580631,-4.0590167,-3.860386,-3.8788679,-5.5104074,-3.8656096
788,-3.8364189,-3.96155,-4.0589647,-3.8819067,-3.825721,-4.005757,-5.4908295,-3.8593054
789,-4.02098,-4.0603576,-4.644013,-3.8767934,-4.2440066,-4.10128,-4.1173754,-4.2789927
790,-4.3591976,-4.454513,-4.8235188,-4.546049,-4.226383,-4.3402295,-5.554206,-4.4925303
791,-4.0242753,-4.4412208,-4.743092,-3.886568,-3.976389,-4.2826633,-5.211196,-4.5939207
792,-4.424781,-4.506723,-4.9014616,-4.5076647,-4.3455725,-4.553869,-5.7151995,-4.579546
793,-4.2001143,-4.3778625,-4.7657495,-4.414994,-3.9364939,-4.308269,-5.5502005,-4.342715
794,-3.7885447,-3.808044,-3.857435,-3.8056529,-3.7914634,-3.7926953,-4.0594807,-3.8250334
795,-4.443432,-4.5071435,-4.8349233,-4.531534,-4.24396,-4.405421,-5.502431,-4.4467826
796,-3.8585613,-3.9137738,-4.5446854,-4.09094,-3.8306227,-3.917365,-5.545712,-3.9655495
797,-4.174093,-4.2672873,-4.744595,-4.490209,-4.1712875,-4.2806053,-4.701404,-4.267895
798,-3.816484,-3.919842,-4.4056454,-3.8056529,-3.8108025,-3.8738673,-5.514369,-4.0054126
799,-4.392809,-4.331974,-4.876277,-4.180385,-4.1183553,-4.222301,-4.149759,-4.675733
800,-4.0011926,-3.4593325,-4.31547,-4.5220685,-4.059231,-2.065177,-4.339255,-1.7225115
801,-3.8208332,-4.324443,-4.280794,-4.450565,-5.0587935,-4.119232,-4.213844,-3.8590496
802,-4.6659985,-2.60851,-4.9266443,-4.619227,-4.3216867,-4.621892,-5.7409716,-4.6777496
803,-3.9968596,-4.192406,-4.453444,-3.8754847,-4.0157714,-4.2684207,-5.4765763,-4.30101
804,-4.22127,-4.214077,-4.4904394,-4.512549,-3.92361,-4.3370304,-4.70306,-4.041613
805,-5.0387607,-4.6825604,-4.832131,-4.5508804,-4.333655,-4.587165,-5.603268,-4.6686583
806,-3.8421495,-4.3749094,-4.3567166,-3.925981,-5.31882,-4.058706,-4.596165,-3.9346962
807,-4.565783,-4.347008,-4.8176694,-4.3549976,-4.217097,-4.2699904,-5.609586,-4.4791994
808,-4.1843348,-3.969319,-4.2632256,-3.8056529,-3.845416,-3.8230531,-5.1487894,-3.8921008
809,-4.0707035,-4.0143175,-4.3267345,-3.968972,-3.8732748,-3.9888506,-5.533202,-3.9437892
810,-4.5476913,-4.404507,-4.8403115,-4.8309917,-4.6725173,-4.431464,-5.547572,-4.547454
811,-4.2885556,-4.773157,-4.9362974,-4.8020954,-4.051213,-4.511346,-5.5588927,-4.541722
812,-4.763929,-3.9773111,-4.779626,-4.333924,-4.2067647,-3.3399446,-5.894507,-4.5163465
813,-4.629817,-4.39814,-5.767923,-4.4002676,-4.224384,-4.210354,-5.407248,-4.3907156
814,-4.547514,-4.449365,-2.661717,-4.669038,-4.442947,-4.362625,-5.539781,-4.537484
815,-3.841375,-4.4334674,-4.7384586,-4.0309606,-3.8949118,-4.368902,-4.4509454,-3.9928336
816,-4.3769317,-3.9963346,-3.5550604,-5.084166,-4.323641,-4.584057,-5.2172656,-5.5967083
817,-4.228805,-4.382508,-4.7149205,-4.4177513,-4.0386977,-4.3123918,-5.469118,-4.0528336
818,-4.5851836,-3.8432658,-4.6798005,-4.2593484,-3.57724,-3.9762053,-5.5120525,-4.5472946
819,-5.0290513,-4.3758993,-5.145203,-4.6982365,-4.0710244,-4.3638687,-5.998232,-5.2199955
820,-4.1050715,-4.3743014,-4.5933137,-4.1414013,-4.792595,-4.2273173,-4.762921,-3.9383
821,-3.7879627,-3.808044,-3.857435,-3.8056529,-3.7476945,-3.7926953,-3.9023259,-3.817537
822,-3.1878898,-3.2150888,-2.5412304,-2.929924,-3.3016584,-3.1333408,-2.6864078,-2.198339
823,-3.8041422,-4.0820465,-3.9690754,-3.886232,-4.5643806,-3.5708323,-4.2375727,-3.8480353
824,-3.7992039,-5.146915,-4.4140463,-3.890312,-4.558084,-4.1774487,-3.966999,-3.8420863
825,-3.8012166,-4.9462414,-4.23587,-4.027599,-4.723127,-4.35572,-4.1803317,-3.8961575
826,-4.4806385,-4.464366,-4.89752,-4.2352157,-3.9749904,-4.1558714,-5.536556,-4.392856
827,-3.8279853,-4.8827147,-4.6036477,-3.9751163,-3.861061,-4.2379007,-4.714817,-3.8476613
828,-4.056458,-4.3815145,-4.6477523,-4.495474,-4.4545,-4.2460985,-5.458413,-4.0109653
829,-3.8589072,-3.9791613,-4.1079774,-4.112276,-3.8543022,-3.9910383,-5.5182767,-3.9145563
830,-3.8379152,-3.904344,-4.463889,-3.8056529,-3.8449318,-3.9345775,-5.4601464,-4.065999
831,-4.44781,-4.566703,-5.106328,-5.0217237,-4.2105036,-4.579727,-5.9313836,-4.773474
832,-4.4010563,-4.543959,-4.817066,-4.4086366,-3.9265141,-4.3178334,-4.5748277,-4.268321
833,-3.0736272,-3.5019047,-3.5632439,-4.678459,-3.4845343,-2.236442,-3.5685341,-1.5135424
834,-4.954633,-4.9319267,-4.781398,-5.2956142,-5.372446,-4.966137,-6.1466937,-5.011474
835,-4.6008725,-4.3914995,-4.95384,-4.365162,-3.9302447,-4.4483604,-5.5540524,-4.6430664
836,-4.874719,-4.8655276,-1.5444005,-4.7928157,-4.074442,-4.6545997,-5.456913,-4.5021996
837,-4.16041,-4.6270046,-4.197121,-3.990106,-3.5468147,-3.8575952,-2.6276362,-2.3023853
838,-4.0435104,-4.39314,-4.6292195,-4.138821,-4.5968294,-4.168518,-4.9841757,-4.289806
839,-4.262294,-4.5953035,-4.894588,-4.58583,-4.379573,-4.5233784,-5.9576983,-5.365829
840,-4.4336014,-4.21305,-4.7133155,-4.2387414,-3.9094465,-4.2299857,-5.4218354,-3.974304
841,-4.137246,-4.4387245,-4.873641,-4.5775504,-4.080502,-4.3871813,-5.54323,-4.4433765
842,-4.116336,-4.231631,-4.4341216,-4.2526875,-3.9330099,-3.940959,-5.525751,-4.244236
843,-4.668438,-4.457152,-5.010829,-4.5420575,-4.208945,-4.5170393,-5.6160474,-4.149485
844,-4.623179,-4.6598644,-4.960107,-4.513232,-4.3236523,-4.461762,-5.5403585,-4.3439164
845,-3.9601383,-4.3510747,-4.445861,-4.0719304,-3.3806415,-3.9807847,-5.404433,-4.209062
846,-3.821165,-3.808044,-4.3249183,-3.9464166,-3.79905,-3.8262525,-5.337417,-3.851163
847,-4.330103,-4.7721,-4.9037232,-4.467168,-4.4308414,-4.559181,-5.3299713,-4.4593306
848,-4.7348213,-4.5931454,-5.084258,-4.6304035,-4.3667774,-4.623026,-5.640343,-4.562282
849,-3.903054,-3.9195576,-4.0462623,-3.8868086,-3.8569605,-3.9417863,-5.1294875,-3.9626873
850,-4.7093606,-4.614235,-5.122285,-4.640677,-4.1218743,-4.5815916,-5.6600914,-4.553368
851,-4.04658,-4.3434486,-2.5573876,-2.026639,-3.8409812,-4.173794,-2.7477794,-4.1711817
852,-4.3964343,-4.587214,-4.765308,-4.4728146,-4.1817665,-4.5045686,-5.494695,-4.6782327
853,-4.061176,-3.7222884,-2.6938257,-3.798638,-3.4601164,-3.5402777,-3.0058565,-4.116276
854,-3.8230133,-3.743614,-4.094383,-4.0187283,-3.8250875,-4.1408267,-4.0358796,-4.162631
855,-3.9381468,-4.4544272,-4.5123262,-4.3468533,-3.9256172,-4.21897,-4.8460426,-4.3645844
856,-4.1138773,-3.894844,-2.9510098,-4.0350056,-4.1335,-4.10649,-5.2082224,-4.6020255
857,-3.9869165,-4.095703,-4.810447,-4.4088364,-4.2123485,-4.4691453,-5.2891912,-4.346565
858,-3.9567726,-4.1846647,-4.052918,-3.8166935,-3.9290545,-2.4133873,-3.7490644,-2.6236634
859,-4.542914,-4.5364985,-4.8208203,-4.6210814,-4.40347,-4.4891615,-5.4763765,-4.6168118
860,-2.7666829,-2.6519973,-3.2308693,-2.6291072,-2.6221516,-1.6872785,-4.773482,-0.07987931
861,-3.847468,-4.1100607,-4.580809,-3.9509442,-3.860251,-3.9981186,-5.360261,-3.876509
862,-3.784942,-4.463181,-3.9624674,-3.8056529,-3.7803185,-4.0143533,-3.897181,-3.8186932
863,-3.6829088,-3.922642,-3.9036336,-3.6378708,-4.034182,-2.7013795,-5.23846,-3.7579906
864,-3.6920598,-4.1941605,-4.009329,-4.2514534,-3.7416303,-3.926326,-4.554173,-3.9614596
865,-3.8969457,-4.169766,-4.5829463,-3.952851,-3.812813,-3.942867,-5.29777,-3.941394
866,-4.963398,-4.197401,-4.896389,-4.715225,-3.6343582,-4.559178,-3.5589921,-4.389617
867,-4.0306597,-4.3179665,-4.691006,-4.234167,-4.188819,-4.2382755,-5.8207035,-4.717727
868,-4.2058077,-4.275057,-4.4869866,-4.4720798,-4.1582108,-4.0586443,-5.058249,-4.272657
869,-4.298695,-4.505219,-4.5481653,-4.215002,-4.099286,-4.3916454,-5.4253387,-4.3652143
870,-3.7612402,-3.802741,-4.3809824,-4.3210144,-3.8106284,-4.343698,-3.7171636,-3.9413934
871,-4.8719316,-4.3367276,-5.3861575,-4.409343,-3.9942217,-4.217081,-5.436882,-4.4316106
872,-3.8438385,-3.9264266,-4.3337264,-3.8056529,-3.8216918,-3.0533175,-4.651873,-3.9195068
873,-3.9313931,-4.2581744,-4.3697853,-4.0917454,-3.9037633,-3.3146095,-5.243903,-4.3089085
874,-4.154763,-4.3158336,-3.8226626,-3.887486,-4.112973,-4.0938993,-4.448656,-4.0034924
875,-5.620048,-4.7244687,-5.2425766,-4.877029,-4.984978,-4.685103,-5.970556,-5.428849
876,-4.6659737,-3.9746976,-4.73751,-4.468902,-4.1744475,-4.1479454,-4.980751,-4.4551134
877,-4.5128694,-4.279005,-4.5920167,-4.2099395,-3.9964142,-4.2759323,-5.1732883,-4.5708857
878,-5.448763,-4.6934013,-4.844395,-4.3226023,-4.2937226,-4.4520264,-5.880219,-4.6793137
879,-4.410659,-4.4114633,-4.7269173,-4.728294,-4.206288,-4.578949,-5.3482184,-4.4512677
880,-3.762451,-4.622715,-2.6734912,-3.7382767,-3.7516448,-3.5858042,-2.8012652,-3.0514762
881,-4.560743,-4.3681145,-4.6725245,-4.368923,-4.1442823,-3.4695053,-5.356357,-2.717924
882,-4.2829823,-4.3872156,-4.4244075,-4.3994255,-4.1770644,-4.3890057,-5.115765,-4.125943
883,-4.0556483,-3.3542802,-3.2958715,-3.97932,-3.9606,-3.9603536,-5.0042667,-4.3076663
884,-3.867439,-4.2007284,-4.690824,-4.0885606,-4.2350173,-4.1134777,-5.388491,-3.8953912
885,-3.8746905,-4.233784,-3.7447212,-3.835169,-3.921931,-3.5676334,-4.1194263,-4.338923
886,-3.844047,-3.9237707,-4.008448,-3.5666683,-3.8211472,-3.8738017,-5.372498,-3.8687148
887,-3.9676352,-3.2079742,-4.486712,-3.9608083,-3.8613262,-4.0117407,-5.0678086,-3.9332585
888,-5.4772353,-4.8623095,-5.1998177,-4.5895457,-4.259013,-4.0376253,-6.3199396,-4.4357486
889,-4.030262,-3.9532573,-4.548743,-3.3765697,-4.092026,-4.1128407,-5.1766224,-2.9583304
890,-4.957564,-4.1574597,-3.5000007,-4.188285,-3.926861,-3.133818,-4.756608,-3.372399
891,-3.952552,-4.0742784,-4.715824,-4.07159,-4.0565934,-4.0776067,-5.2063937,-4.1770334
892,-3.810821,-3.9237547,-4.2268004,-4.157851,-3.8240058,-3.8386233,-5.3297863,-3.9353192
893,-3.9374528,-4.3226542,-4.778069,-4.394987,-4.0472984,-4.2245054,-5.252149,-4.0123
894,-3.9240885,-4.1119614,-4.2689104,-4.0042524,-3.9137871,-1.6315362,-5.1490545,-3.9556186
895,-3.8038113,-3.808044,-4.0326953,-3.8056529,-3.7978191,-2.208519,-4.7486005,-3.8366199
896,-3.864356,-3.808044,-4.366787,-4.1024323,-3.8215148,-3.511112,-5.214011,-3.8741534
897,-4.25605,-4.1400847,-3.0630465,-4.018894,-3.9139988,-4.132713,-5.0263157,-4.3110466
898,-4.2241793,-4.3294516,-4.720522,-4.1561947,-2.1044695,-3.7307646,-5.28972,-3.9720998
899,-3.951022,-4.3829994,-4.855102,-4.588682,-5.5665784,-4.306613,-5.1778364,-3.967937
900,-4.1856384,-4.1344714,-4.008303,-5.1160464,-3.781135,-4.4373403,-3.9648027,-3.8364096
901,-4.1189666,-4.0951753,-3.2670202,-3.3406365,-3.8603592,-3.9638278,-4.8520217,-4.0895987
902,-3.8505545,-3.8855555,-4.14288,-3.8756769,-3.9310207,-4.0303116,-5.4356947,-3.9996085
903,-3.7917078,-4.310074,-4.0461287,-3.8056529,-3.7899761,-4.567252,-3.9484575,-3.823277
904,-4.8921967,-4.4384828,-4.8578963,-4.4743752,-4.07755,-4.4059095,-5.5840697,-4.648157
905,-3.787387,-3.808044,-3.857435,-3.8056529,-3.7616982,-3.7926953,-3.8937464,-3.817537
906,-4.347244,-4.3113165,-4.6420126,-4.61894,-4.308063,-4.5161405,-5.371092,-4.5888567
907,-3.8683817,-4.444918,-5.2555017,-3.8056529,-3.8247259,-3.9838598,-5.10982,-3.860835
908,-3.8934767,-4.383005,-4.5898294,-3.9409125,-3.9332361,-4.178947,-5.517776,-3.9748383
909,-4.8365903,-4.5936327,-4.9477754,-4.6237636,-4.465037,-4.6153708,-5.5626125,-4.4894667
910,-4.177418,-4.3711762,-3.7079716,-3.612083,-2.1674592,-4.164005,-5.1625147,-4.234612
911,-3.7970474,-3.9171922,-4.7722464,-3.8056529,-3.796027,-3.7926953,-3.9222803,-3.818059
912,-4.081069,-4.674438,-4.768892,-4.333824,-4.369846,-4.497319,-5.432459,-4.8029985
913,-5.0656786,-4.5946712,-4.9721637,-4.5400686,-4.2149105,-4.306106,-5.708813,-4.4610023
914,-4.4096203,-4.2929454,-4.5189037,-4.4168024,-2.4009192,-4.00291,-3.4652472,-3.8600235
915,-4.07656,-4.452185,-4.403016,-4.4826403,-4.2574553,-4.4195123,-4.8780193,-4.1879783
916,-3.8601966,-4.0667505,-3.953409,-3.6954353,-3.38135,-1.5974123,-3.538591,-4.112482
917,-3.8316092,-4.114423,-4.011597,-3.8056529,-3.8175113,-3.8219373,-5.3229733,-3.8727233
918,-4.0465913,-4.317941,-4.5120516,-4.2464304,-3.871943,-4.0667114,-5.385267,-4.017184
919,-4.435871,-4.4476295,-5.5004487,-4.2766805,-3.8939245,-4.1729593,-5.4829454,-3.9546497
920,-4.259473,-4.4178233,-4.712151,-4.331778,-4.0031033,-4.2980666,-5.527403,-3.956026
921,-3.8081293,-4.0873013,-5.068293,-3.8773992,-4.150811,-3.8564832,-4.218532,-3.8374403
922,-4.630808,-1.7590113,-4.75416,-4.7796764,-4.3681407,-0.29137877,-5.489691,-4.318634
923,-4.6268053,-4.4510565,-5.5668106,-4.535151,-4.125046,-4.4109936,-5.5715766,-4.4983225
924,-3.8292308,-4.3021646,-4.393943,-3.9619079,-3.848354,-4.4387636,-5.5369434,-4.12477
925,-3.7898548,-3.9182646,-4.8002234,-3.8056529,-3.7914634,-3.8188674,-3.8991125,-3.817537
926,-4.2588806,-4.4414544,-4.858685,-4.4342146,-4.0225325,-4.442427,-5.3057175,-4.249583
927,-4.1649804,-4.1554756,-4.5081997,-3.8732498,-3.8290508,-3.8694468,-4.962056,-3.890588
928,-4.6129827,-4.53959,-4.813962,-4.379551,-4.5133605,-4.229289,-5.506574,-4.779266
929,-4.192976,-4.47954,-4.731246,-4.277249,-4.0497823,-4.2938995,-5.412058,-4.5796843
930,-3.944492,-4.387624,-4.6340613,-4.4031005,-4.8400226,-4.0018196,-4.921555,-4.0038295
931,-4.177011,-4.3245196,-3.4328556,-4.9319506,-4.240115,-4.2022324,-5.2546477,-4.4101005
932,-3.83922,-4.3358107,-4.1964936,-3.8056529,-5.1076446,-4.1765156,-4.207677,-3.8529458
933,-3.8493593,-4.1032643,-4.7451653,-3.9547198,-3.7991347,-3.8154585,-4.349101,-3.9063785
934,-3.836756,-3.2384026,-3.9600816,-3.881488,-3.804338,-3.8569214,-4.1936684,-3.852218
935,-4.3200297,-4.4063196,-4.739966,-4.382647,-4.3059907,-4.196199,-5.5092764,-4.3040624
936,-3.7015543,-4.054003,-3.9379613,-4.553576,-4.2686095,-3.9503105,-5.7558017,-4.4493246
937,-3.8366475,-4.3419595,-4.380655,-4.3512487,-4.412007,-4.1634183,-5.230002,-4.3312984
938,-4.318805,-4.3489037,-4.7516794,-4.117071,-4.205311,-4.11184,-4.8790483,-4.9249697
939,-3.835857,-3.9679348,-4.291362,-3.9447014,-3.8776495,-3.9305089,-5.5120335,-4.0740595
940,-4.137889,-4.326799,-4.565885,-4.344072,-4.02582,-4.227814,-5.1599708,-3.9772286
941,-5.044283,-4.633526,-5.0467086,-4.7582393,-4.310734,-4.5983706,-5.98756,-4.8991375
942,-4.560205,-4.4077077,-5.0426826,-4.643461,-4.1092143,-4.42672,-5.5847187,-4.6202316
943,-2.8672252,-3.2802215,-3.6704369,-3.9012375,-4.2958784,-2.9571202,-5.1284113,-4.209721
944,-5.066394,-4.3780584,-4.779466,-4.6172853,-4.184485,-4.126534,-5.624412,-4.4573894
945,-4.3191757,-4.365784,-5.184808,-4.1661367,-3.8354433,-4.0804067,-5.44674,-4.005877
946,-3.8268166,-3.61152,-4.3891015,-3.879343,-5.123865,-4.0963316,-4.5462427,-3.862365
947,-3.830297,-3.8646724,-4.6398025,-3.958544,-3.8205266,-3.8825068,-4.8641133,-3.8806405
948,-3.826537,-4.129712,-4.8889885,-3.9418542,-3.7942214,-3.8720963,-3.9293404,-3.81866
949,-4.152438,-4.233134,-5.026633,-4.027088,-3.8667583,-3.5759656,-5.2795253,-3.992804
950,-4.752637,-4.726893,-5.1490445,-4.8279476,-4.5382094,-4.731616,-6.0143404,-4.762994
951,-3.9182794,-4.9755626,-4.5063424,-4.199302,-3.9662898,-4.2237277,-4.50639,-3.9172997
952,-4.159888,-4.285127,-4.3285823,-3.9561791,-3.9974518,-4.054948,-5.4333644,-4.0143228
953,-4.049188,-4.4443197,-4.6868596,-4.7872977,-3.9169881,-4.4580665,-5.297718,-4.33285
954,-4.240981,-4.248345,-5.605121,-4.294146,-4.081676,-4.16403,-5.150178,-4.1949873
955,-3.9453473,-4.0309553,-4.217363,-3.8225617,-3.8655999,-3.9434218,-5.4782906,-3.9293418
956,-4.7186465,-4.699053,-4.8772464,-4.5065594,-4.281264,-4.543941,-5.51731,-4.6196985
957,-3.787387,-3.808044,-3.857435,-3.8056529,-3.7914634,-3.7926953,-3.911651,-3.8199239
958,-4.023061,-4.4713054,-4.8009496,-4.406469,-3.9249933,-4.2730494,-5.519562,-4.031804
959,-3.9534953,-5.1621046,-4.751058,-4.442839,-4.20391,-4.556127,-5.4932656,-3.9680462
960,-4.3795776,-4.643589,-4.8446126,-4.5355606,-4.3861227,-4.550911,-5.8507605,-4.4296527
961,-5.491344,-4.4272823,-4.664387,-4.378251,-4.205747,-4.426596,-6.0997148,-4.25326
962,-4.0489883,-2.8623915,-4.2299385,-4.615586,-4.3855686,-2.5705762,-2.2243326,-4.8562226
963,-3.847893,-4.0103207,-4.4191484,-3.8864923,-3.8416145,-3.9061925,-4.912861,-3.7786014
964,-3.8058276,-4.130032,-4.7994547,-3.9574661,-3.7965355,-3.826507,-3.9998214,-3.828617
965,-3.8085616,-4.3415174,-3.9504962,-4.279409,-3.8079295,-4.732646,-4.105567,-3.8347402
966,-4.0005493,-4.4755836,-4.7743526,-4.638886,-4.0407085,-4.178325,-5.4855213,-3.917775
967,-3.795274,-3.8595152,-3.857435,-3.8056529,-3.801147,-3.7926953,-4.0304356,-3.8214397
968,-3.837733,-3.7921288,-4.1988087,-4.055194,-4.5100236,-3.831094,-4.5099497,-3.8621018
969,-3.9953346,-4.4480205,-4.434538,-4.9307375,-4.0611944,-3.9716432,-5.3763123,-4.3291683
970,-3.966981,-3.8560407,-4.2939363,-3.9810824,-3.890165,-3.9305527,-5.3300757,-3.964146
971,-4.507334,-4.566642,-4.839962,-4.7369537,-3.8315642,-4.358681,-5.206785,-4.343948
972,-3.885046,-4.0831122,-4.621881,-4.5183563,-4.0930834,-4.4110394,-5.167979,-4.121849
973,-5.277121,-4.389677,-3.7205706,-4.156592,-3.9544988,-4.28246,-4.892789,-3.973425
974,-4.172461,-4.4951825,-5.7855067,-4.3255835,-4.411521,-4.3813596,-5.4297423,-4.55052
975,-4.6529717,-4.348154,-4.4665565,-4.3291287,-4.041538,-4.2125306,-5.3422375,-4.5402374
976,-3.8781974,-4.0681005,-4.281004,-3.8056529,-3.8496506,-3.9036937,-5.5128527,-4.0146847
977,-3.945813,-4.5107203,-4.435894,-4.51092,-4.142637,-4.4168553,-5.8324304,-4.3614974
978,-4.4082065,-4.216492,-4.5877676,-3.6386464,-3.6493402,-3.922632,-5.3137703,-4.020516
979,-4.2341366,-4.362845,-4.37688,-4.4900613,-4.178849,-4.3701005,-5.0112095,-4.2332187
980,-4.0607204,-4.083106,-4.5675106,-3.9903522,-2.393079,-3.4573598,-5.2235255,-4.230754
981,-4.4455132,-4.375605,-4.895362,-3.6569915,-3.8458617,-3.961334,-5.179919,-3.930819
982,-3.842306,-3.8550472,-4.2473445,-3.8795757,-4.0205164,-3.8193028,-4.9867835,-3.929383
983,-4.0005293,-4.1697493,-4.400595,-4.0887747,-3.919214,-3.9657705,-5.483895,-3.9103417
984,-4.815115,-4.513454,-4.866522,-4.4155083,-4.0330973,-4.2620845,-5.553957,-4.2110453
985,-3.79807,-3.7089992,-4.050508,-4.1429677,-3.8008661,-3.7411318,-4.2937193,-3.8412654
986,-3.787094,-3.8510447,-4.040211,-3.8740125,-3.7957716,-3.1487617,-4.000593,-3.816347
987,-4.339277,-2.5575736,-4.7380404,-4.2675314,-4.1460915,-4.151764,-5.2695017,-4.122542
988,-3.984235,-4.5327253,-4.7022624,-4.406616,-5.293511,-4.23928,-5.3018203,-4.416363
989,-3.8170855,-3.8582215,-4.1489716,-4.0296273,-3.820358,-3.906968,-5.575045,-3.8761814
990,-4.575793,-4.288745,-4.972908,-4.4573665,-4.3255043,-4.418924,-5.47134,-4.120083
991,-5.5801115,-4.42348,-5.3914876,-4.3224015,-3.977705,-4.0274234,-5.338921,-4.0743046
992,-3.9720647,-4.371848,-4.76554,-4.297331,-5.1546807,-4.189433,-4.825234,-3.9850268
993,-3.8119817,-3.808044,-4.116631,-3.8766382,-3.8008342,-3.8519545,-4.8548837,-3.8462815
994,-3.9415228,-4.3183274,-4.6203794,-3.9648457,-3.0395024,-3.2393174,-4.97276,-4.0499997
995,-4.2206807,-3.507553,-3.8069103,-3.441587,-4.0677123,-2.9191182,-3.3830662,-2.1751008
996,-4.6884522,-3.184073,-4.847921,-1.771355,-4.1058273,-2.9784815,-5.1392055,-4.310681
997,-3.8068724,-3.9645565,-3.8439934,-4.013841,-3.8380718,-3.0330267,-5.296336,-2.1936736
998,-4.096443,-4.522155,-4.0190334,-3.5781589,-4.281418,-4.215503,-5.4889083,-3.9229908
999,-4.4078317,-4.5992703,-4.7807364,-4.50037,-4.234609,-4.4467106,-5.497673,-4.717173
1000,-4.361913,-3.8654146,-5.0504675,-3.8704202,-3.8466542,-3.9778986,-4.5236473,-3.8833032
1001,-4.249398,-4.4748197,-4.9217353,-4.4621944,-4.0171266,-4.3332467,-5.5045805,-3.9996653
1002,-4.416788,-4.0731034,-4.7264194,-4.428853,-3.8729131,-4.1787734,-5.523802,-4.204709
1003,-3.8610198,-4.3340125,-5.1032805,-4.494147,-3.849486,-3.9430525,-5.2603545,-3.855394
1004,-3.7870011,-3.9641228,-3.9638817,-3.883408,-2.375823,-3.4660728,-4.184085,-3.829789
1005,-3.8163366,-3.8606741,-3.9502172,-3.8056529,-4.4618573,-3.764998,-4.13212,-3.834083
1006,-4.4079723,-2.9782438,-4.783786,-4.8857474,-4.5581055,-1.153918,-5.428172,-4.1786094
1007,-4.2092147,-4.426084,-4.2358007,-3.776565,-3.836341,-4.2905517,-5.1828113,-3.8715172
1008,-4.185821,-4.095692,-4.3656087,-4.0883365,-3.5478206,-3.7472298,-5.194128,-4.1437974
1009,-3.849978,-4.3288436,-3.7876794,-4.1716547,-3.8331885,-3.891029,-5.0058994,-3.9094257
1010,-3.785685,-4.0253754,-4.497364,-4.125083,-4.203839,-4.273553,-4.8366966,-3.940383
1011,-3.927931,-4.3359904,-4.216326,-4.1698384,-4.0470414,-4.111554,-5.301378,-3.9888685
1012,-4.0822067,-4.3573875,-4.829223,-4.084389,-4.784218,-4.0350285,-5.518473,-4.233345
